안성시청 공공저작물 권리확인 요청 목록 (단순데이터),,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,등록일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
113,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 제1기 심폐소생술 등 구조 및 응급처치 교육생 모집(9. 16.(금) 10:00),,2022-07-13 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
114,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 제2기 심폐소생술 등 구조 및 응급처치 교육생 모집(9. 16.(금) 13:00),,2022-07-13 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
115,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 제3기 심폐소생술 등 구조 및 응급처치 교육생 모집(9. 23.(금) 10:00),,2022-07-13 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
116,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 제4기 심폐소생술 등 구조 및 응급처치 교육생 모집(9. 23.(금) 13:00),,2022-07-13 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
117,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 제5기 심폐소생술 등 구조 및 응급처치 교육생 모집(9. 30.(금) 10:00),,2022-07-13 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
118,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 제6기 심폐소생술 등 구조 및 응급처치 교육생 모집(9. 30.(금) 13:00),,2022-07-13 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
119,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 제7기 심폐소생술 등 구조 및 응급처치 교육생 모집(10. 7.(금) 10:00),,2022-07-13 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
120,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 제8기 심폐소생술 등 구조 및 응급처치 교육생 모집(10. 7.(금) 13:00),,2022-07-13 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
121,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 반려동물(강아지) 간식 제조 원데이 클래스 교육신청,,2022-07-13 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
122,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 2022년 허브전문가(허벌리스트 2급) 양성 과정 교육생 모집,,2022-07-18 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
123,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 2022 안성시 푸드플랜 시민역량강화교육,,2022-07-23 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
124,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 2022년 안성시 강소농 전문과정(경영개선실천교육) 교육생 모집(기간연장),,2022-08-08 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
125,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 농산물활용 반려동물 간식제조 원데이 클래스(9.03),,2022-08-06 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
126,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 2022년 안성맞춤 온라인 농촌체험 교육생 모집(백향과 체험),,2022-08-08 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
127,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 비대면 출산준비교실 4기 모집,,2022-08-17 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
128,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 제8기 심폐소생술 등 구조 및 응급처치 교육생 추가 모집(9. 16.(금) 10:00),,2022-08-17 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
129,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 제8기 심폐소생술 등 구조 및 응급처치 교육생 추가 모집(9. 16.(금) 13:00),,2022-08-17 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
130,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 제8기 심폐소생술 등 구조 및 응급처치 교육생 추가 모집(9. 23.(금) 10:00),,2022-08-17 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
131,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 제8기 심폐소생술 등 구조 및 응급처치 교육생 추가 모집(9. 23.(금) 13:00),,2022-08-17 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
132,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 제8기 심폐소생술 등 구조 및 응급처치 교육생 추가 모집(9. 30.(금) 10:00),,2022-08-17 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
133,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 제8기 심폐소생술 등 구조 및 응급처치 교육생 추가 모집(9. 30.(금) 13:00),,2022-08-17 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
134,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 제8기 심폐소생술 등 구조 및 응급처치 교육생 추가 모집(10. 7.(금) 10:00),,2022-08-17 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
135,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 제8기 심폐소생술 등 구조 및 응급처치 교육생 추가 모집(10. 7.(금) 13:00),,2022-08-17 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
136,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 2022년 안성맞춤 온라인 농촌체험(천연염색) 교육생 모집,,2022-08-29 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
137,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 비대면 DIY(바느질) 태교 클래스 참여자 모집(7기),,2022-09-05 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
138,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 2022년 안성시 푸드플랜 식생활 교육전문가 양성과정 모집,,2022-09-07 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
139,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 2022년 농업인 정보화 교육(SNS 활용 농산물 홍보 역량강화) 교육생 모집,,2022-09-28 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
140,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 2022년 안성맞춤 온라인 농촌체험 (고추장만들기) 교육생 모집,,2022-09-27 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
141,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 2022년 안성맞춤 온라인 농촌체험(대추조청 쌀강정 만들기) 교육생 모집,,2022-10-01 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
142,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 비대면 DIY(바느질)태교 클래스 참여자 모집(8기),,2022-10-06 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
143,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 비대면 출산준비교실 5기 모집,,2022-10-19 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
144,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 2022년 안성맞춤 온라인 농촌체험 5차(국화편백목베게 만들기)교육생 모집,,2022-10-25 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
145,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 2022년 안성맞춤 온라인 농촌체험 (편백목베게 체험) 추가 모집,,2022-11-14 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
146,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 농업기술평생교육 포도전문가 과정 교육생 모집,,2023-01-05 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
147,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 2023년 귀농창업지원과정 교육생 모집,,2023-01-05 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
148,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 2023년도 농업인 정보화 교육(SNS 활용 농산물 홍보 역량강화 교육) 교육생 모집,,2023-01-09 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
149,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 2023년 신규 강소농 모집(강소농 기초과정 교육생),,2023-01-09 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
150,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 2023년 제20기 안성시 녹색농업대학 교육생 모집 공고,,2023-01-20 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
151,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 2023년 비대면 DIY(바느질) 태교 클래스 참여자 모집(1기),,2023-02-20 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
152,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 치유농업 적용 모델 개발을 위한 곤충치유 연구 프로그램 참여자 모집,,2023-02-24 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
153,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 농업용 드론 활용인력 양성교육 교육생 모집,,2023-03-02 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
154,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 농업활용 소형건설기계(굴삭기) 교육생 모집합니다. 교육일자 : 6.01~6.02,,2023-03-20 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
155,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 농업활용 소형건설기계(굴삭기) 교육생 모집합니다. 교육일자 : 6.08~6.09,,2023-03-20 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
156,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 농업활용 소형건설기계(굴삭기) 교육생 모집합니다. 교육일자 : 6.13~6.14,,2023-03-20 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
157,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 농업활용 소형건설기계(굴삭기) 교육생 모집합니다. 교육일자 : 6.15~6.16,,2023-03-20 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
158,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 농업활용 소형건설기계(굴삭기) 교육생 모집합니다. 교육일자 : 6.20~6.21,,2023-03-20 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
159,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 농업활용 소형건설기계(굴삭기) 교육생 모집합니다. 교육일자 : 6.22~6.23,,2023-03-20 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
160,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 농업활용 소형건설기계(굴삭기) 교육생 모집합니다. 교육일자 : 6.27~6.28,,2023-03-20 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
161,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 농업활용 소형건설기계(지게차) 교육생 모집합니다. 교육일자 : 6.29~6.30,,2023-03-20 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
162,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 2023 비대면 임신부 DIY(바느질) 태교 클래스 2기 모집,,2023-03-20 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
163,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 2023년 비대면 출산준비교실 1기(4월) 모집,,2023-04-04 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
164,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 2023년 종자기능사 자격 취득 교육생 모집,,2023-04-07 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
165,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 2023 비대면 임신부 DIY(바느질) 태교 클래스 3기 모집,,2023-04-27 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
166,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,추첨 꽃차 소물리에 자격 취득 교육생 모집,,2023-05-01 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
167,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 홍원의 학예사의 안성맞춤박물관대학,,2023-05-25 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
168,안성시청,HOME > 참여소통 > 모집공고 > 모집공고,모집공고,선착순 2023년 사랑의 PC 보급사업 신청,,2023-05-15 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
169,안성시청,HOME > 참여소통 > 모집공고 > 대학생직장체험신청,대학생직장체험신청,『2014년도 동계 청소년 직장체험 연수지원제』,https://www.anseong.go.kr/portal/intern/anm/list.do?mId=0205010100&token=1681802998700,2013-12-26 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
170,안성시청,HOME > 참여소통 > 모집공고 > 대학생직장체험신청,대학생직장체험신청,『2014년도 하계 청소년 직장체험 연수지원제』,,2014-06-10 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
171,안성시청,HOME > 참여소통 > 모집공고 > 대학생직장체험신청,대학생직장체험신청,2015년 동계 청소년 직장체험 연수지원제,,2014-12-26 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
172,안성시청,HOME > 참여소통 > 모집공고 > 대학생직장체험신청,대학생직장체험신청,2015년 하계 청소년 직장체험 연수지원제,,2015-06-08 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
173,안성시청,HOME > 참여소통 > 모집공고 > 대학생직장체험신청,대학생직장체험신청,2016년 동계 청소년 직장체험 연수지원제,,2015-12-23 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
174,안성시청,HOME > 참여소통 > 모집공고 > 대학생직장체험신청,대학생직장체험신청,2016년 하계 대학생 직장체험 연수지원제,,2016-06-01 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
175,안성시청,HOME > 참여소통 > 모집공고 > 대학생직장체험신청,대학생직장체험신청,2017년 동계 대학생 직장체험 연수지원제,,2016-12-26 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
