순번,대분류,중분류,기관명,사이트명,카테고리,이름,설명,등록일,수량,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고,저작물명,,유형,디지털형태,설명,주제어,언어,제작일,,계약서,저작권자,,공동저작자,저작인접권자,공개유형,저작물성,비보호저작물,업무상저작물,상업적이용허락,저작재산권,,,,,,,공동저작자동의,유효기간,,초상권
552,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.135 [ Most Borrowed Library Books of 2020 / Turning a crisis into an opportunity! Hwacheon Sancheoneo Ice Fishing Festival / A baby supplies pack for multi-child households ],NOW,2021-01-29 00:00:00,1,미부착,제4유형,무,,Ep.135 [ Most Borrowed Library Books of 2020 / Turning a crisis into an opportunity! Hwacheon Sancheoneo Ice Fishing Festival / A baby supplies pack for multi-child households ],,영상,영상,,방송,영어/한국어,,2021-01-29 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-01-29 00:00:00,,
553,영상,기록,국제방송교류재단,아리랑국제방송,TV,"Ep.134 [ Art of Drinking Tea for Mindfulness / People in the forgotten film, May 18 Democratic Movement / Online counseling center, Librarian’s book prescription ]",NOW,2021-01-22 00:00:00,1,미부착,제4유형,무,,"Ep.134 [ Art of Drinking Tea for Mindfulness / People in the forgotten film, May 18 Democratic Movement / Online counseling center, Librarian’s book prescription ]",,영상,영상,,방송,영어/한국어,,2021-01-22 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-01-22 00:00:00,,
554,영상,기록,국제방송교류재단,아리랑국제방송,TV,"Ep.5 Rapigen, a pioneer in the in vitro test field and diagnosis technology possessing outstanding source technology",PREMIUM KOREA,2023-04-28 00:00:00,1,미부착,제4유형,무,,"Ep.5 Rapigen, a pioneer in the in vitro test field and diagnosis technology possessing outstanding source technology",,영상,영상,,방송,영어/한국어,,2023-04-28 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2093-04-28 00:00:00,,
555,영상,기록,국제방송교류재단,아리랑국제방송,TV,"Ep.4 Kolmar Korea, the first company to provide ODM services within the Korean cosmetics industry",PREMIUM KOREA,2023-04-26 00:00:00,1,미부착,제4유형,무,,"Ep.4 Kolmar Korea, the first company to provide ODM services within the Korean cosmetics industry",,영상,영상,,방송,영어/한국어,,2023-04-26 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2093-04-26 00:00:00,,
556,영상,기록,국제방송교류재단,아리랑국제방송,TV,"Ep.3 Rayence is a professional company that develops, manufactures, and distributes core components and materials for X-ray system",PREMIUM KOREA,2023-04-26 00:00:00,1,미부착,제4유형,무,,"Ep.3 Rayence is a professional company that develops, manufactures, and distributes core components and materials for X-ray system",,영상,영상,,방송,영어/한국어,,2023-04-26 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2093-04-26 00:00:00,,
557,영상,기록,국제방송교류재단,아리랑국제방송,TV,"Ep.2 Cosmax, a representative cosmetics ODM company that is sought after by famous global cosmetics firms",PREMIUM KOREA,2023-04-25 00:00:00,1,미부착,제4유형,무,,"Ep.2 Cosmax, a representative cosmetics ODM company that is sought after by famous global cosmetics firms",,영상,영상,,방송,영어/한국어,,2023-04-25 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2093-04-25 00:00:00,,
558,영상,기록,국제방송교류재단,아리랑국제방송,TV,"Ep.1 Gastron, a leading player in the industry with over 30 years of R&D focused on industrial gas detectors",PREMIUM KOREA,2023-04-24 00:00:00,1,미부착,제4유형,무,,"Ep.1 Gastron, a leading player in the industry with over 30 years of R&D focused on industrial gas detectors",,영상,영상,,방송,영어/한국어,,2023-04-24 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2093-04-24 00:00:00,,
559,영상,예술,국제방송교류재단,아리랑국제방송,TV,Ep.20 HINAPIA,promiSINGER,2019-12-12 00:00:00,1,미부착,제4유형,무,,Ep.20 HINAPIA,,영상,영상,,방송,영어/한국어,,2019-12-12 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-12-12 00:00:00,,
560,영상,예술,국제방송교류재단,아리랑국제방송,TV,Ep.19 Pink Fantasy,promiSINGER,2019-12-05 00:00:00,1,미부착,제4유형,무,,Ep.19 Pink Fantasy,,영상,영상,,방송,영어/한국어,,2019-12-05 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-12-05 00:00:00,,
561,영상,예술,국제방송교류재단,아리랑국제방송,TV,Ep.18 AWEEK,promiSINGER,2019-11-28 00:00:00,1,미부착,제4유형,무,,Ep.18 AWEEK,,영상,영상,,방송,영어/한국어,,2019-11-28 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-11-28 00:00:00,,
562,영상,예술,국제방송교류재단,아리랑국제방송,TV,Ep.17 A.C.E,promiSINGER,2019-11-21 00:00:00,1,미부착,제4유형,무,,Ep.17 A.C.E,,영상,영상,,방송,영어/한국어,,2019-11-21 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-11-21 00:00:00,,
563,영상,예술,국제방송교류재단,아리랑국제방송,TV,Ep.16 G-REYISH,promiSINGER,2019-11-14 00:00:00,1,미부착,제4유형,무,,Ep.16 G-REYISH,,영상,영상,,방송,영어/한국어,,2019-11-14 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-11-14 00:00:00,,
564,영상,예술,국제방송교류재단,아리랑국제방송,TV,Ep.15 LIKE A MOVIE,promiSINGER,2019-11-07 00:00:00,1,미부착,제4유형,무,,Ep.15 LIKE A MOVIE,,영상,영상,,방송,영어/한국어,,2019-11-07 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-11-07 00:00:00,,
565,영상,예술,국제방송교류재단,아리랑국제방송,TV,Ep.14 K-TIGERS ZERO,promiSINGER,2019-10-31 00:00:00,1,미부착,제4유형,무,,Ep.14 K-TIGERS ZERO,,영상,영상,,방송,영어/한국어,,2019-10-31 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-10-31 00:00:00,,
566,영상,예술,국제방송교류재단,아리랑국제방송,TV,Ep.13 FANATICS,promiSINGER,2019-10-24 00:00:00,1,미부착,제4유형,무,,Ep.13 FANATICS,,영상,영상,,방송,영어/한국어,,2019-10-24 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-10-24 00:00:00,,
567,영상,예술,국제방송교류재단,아리랑국제방송,TV,Ep.12 N.CUS,promiSINGER,2019-10-17 00:00:00,1,미부착,제4유형,무,,Ep.12 N.CUS,,영상,영상,,방송,영어/한국어,,2019-10-17 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-10-17 00:00:00,,
568,영상,예술,국제방송교류재단,아리랑국제방송,TV,Ep.11  W24,promiSINGER,2019-10-10 00:00:00,1,미부착,제4유형,무,,Ep.11  W24,,영상,영상,,방송,영어/한국어,,2019-10-10 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-10-10 00:00:00,,
569,영상,예술,국제방송교류재단,아리랑국제방송,TV,Ep.68 Billlie,Rolling in K-Pop,2021-11-24 00:00:00,1,미부착,제4유형,무,,Ep.68 Billlie,,영상,영상,,방송,영어/한국어,,2021-11-24 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-11-24 00:00:00,,
570,영상,예술,국제방송교류재단,아리랑국제방송,TV,Ep.67 TO1,Rolling in K-Pop,2021-11-17 00:00:00,1,미부착,제4유형,무,,Ep.67 TO1,,영상,영상,,방송,영어/한국어,,2021-11-17 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-11-17 00:00:00,,
571,영상,예술,국제방송교류재단,아리랑국제방송,TV,Ep.65 EPEX,Rolling in K-Pop,2021-11-03 00:00:00,1,미부착,제4유형,무,,Ep.65 EPEX,,영상,영상,,방송,영어/한국어,,2021-11-03 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-11-03 00:00:00,,
572,영상,예술,국제방송교류재단,아리랑국제방송,TV,Ep.64 MIRAE,Rolling in K-Pop,2021-10-26 00:00:00,1,미부착,제4유형,무,,Ep.64 MIRAE,,영상,영상,,방송,영어/한국어,,2021-10-26 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-10-26 00:00:00,,
573,영상,예술,국제방송교류재단,아리랑국제방송,TV,Ep.63 Golden Child,Rolling in K-Pop,2021-10-13 00:00:00,1,미부착,제4유형,무,,Ep.63 Golden Child,,영상,영상,,방송,영어/한국어,,2021-10-13 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-10-13 00:00:00,,
574,영상,예술,국제방송교류재단,아리랑국제방송,TV,Ep.62 PURPLE KISS,Rolling in K-Pop,2021-09-22 00:00:00,1,미부착,제4유형,무,,Ep.62 PURPLE KISS,,영상,영상,,방송,영어/한국어,,2021-09-22 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-09-22 00:00:00,,
575,영상,예술,국제방송교류재단,아리랑국제방송,TV,Ep.61 fromis_9,Rolling in K-Pop,2021-09-08 00:00:00,1,미부착,제4유형,무,,Ep.61 fromis_9,,영상,영상,,방송,영어/한국어,,2021-09-08 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-09-08 00:00:00,,
576,영상,예술,국제방송교류재단,아리랑국제방송,TV,Ep.60 CRAVITY,Rolling in K-Pop,2021-08-25 00:00:00,1,미부착,제4유형,무,,Ep.60 CRAVITY,,영상,영상,,방송,영어/한국어,,2021-08-25 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-08-25 00:00:00,,
577,영상,예술,국제방송교류재단,아리랑국제방송,TV,Ep.59 Weeekly,Rolling in K-Pop,2021-08-11 00:00:00,1,미부착,제4유형,무,,Ep.59 Weeekly,,영상,영상,,방송,영어/한국어,,2021-08-11 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-08-11 00:00:00,,
578,영상,예술,국제방송교류재단,아리랑국제방송,TV,Ep.58 JUST B,Rolling in K-Pop,2021-07-28 00:00:00,1,미부착,제4유형,무,,Ep.58 JUST B,,영상,영상,,방송,영어/한국어,,2021-07-28 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-07-28 00:00:00,,
579,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.22 Annyeong KOREA PART.2,See What I See,2020-01-29 00:00:00,1,미부착,제4유형,무,,Ep.22 Annyeong KOREA PART.2,,영상,영상,,방송,영어/한국어,,2020-01-29 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2090-01-29 00:00:00,,
580,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.21 Annyeong KOREA PART.1,See What I See,2020-01-22 00:00:00,1,미부착,제4유형,무,,Ep.21 Annyeong KOREA PART.1,,영상,영상,,방송,영어/한국어,,2020-01-22 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2090-01-22 00:00:00,,
581,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.20 2020 MR.KOREA (Part.2),See What I See,2020-01-15 00:00:00,1,미부착,제4유형,무,,Ep.20 2020 MR.KOREA (Part.2),,영상,영상,,방송,영어/한국어,,2020-01-15 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2090-01-15 00:00:00,,
582,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.19 2020 MR. KOREA (Part.1),See What I See,2020-01-08 00:00:00,1,미부착,제4유형,무,,Ep.19 2020 MR. KOREA (Part.1),,영상,영상,,방송,영어/한국어,,2020-01-08 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2090-01-08 00:00:00,,
583,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.18 TALES OF KOREA (Part.2),See What I See,2020-01-01 00:00:00,1,미부착,제4유형,무,,Ep.18 TALES OF KOREA (Part.2),,영상,영상,,방송,영어/한국어,,2020-01-01 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2090-01-01 00:00:00,,
584,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.17 TALES OF KOREA (Part.1),See What I See,2019-12-25 00:00:00,1,미부착,제4유형,무,,Ep.17 TALES OF KOREA (Part.1),,영상,영상,,방송,영어/한국어,,2019-12-25 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-12-25 00:00:00,,
585,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.16 INSSA KOREA (Part.2),See What I See,2019-12-18 00:00:00,1,미부착,제4유형,무,,Ep.16 INSSA KOREA (Part.2),,영상,영상,,방송,영어/한국어,,2019-12-18 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-12-18 00:00:00,,
586,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.15 INSSA KOREA (Part.1),See What I See,2019-12-11 00:00:00,1,미부착,제4유형,무,,Ep.15 INSSA KOREA (Part.1),,영상,영상,,방송,영어/한국어,,2019-12-11 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-12-11 00:00:00,,
587,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.14 20's KOREA (Part.2),See What I See,2019-12-05 00:00:00,1,미부착,제4유형,무,,Ep.14 20's KOREA (Part.2),,영상,영상,,방송,영어/한국어,,2019-12-05 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-12-05 00:00:00,,
588,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.13 20's KOREA (Part.1),See What I See,2019-11-28 00:00:00,1,미부착,제4유형,무,,Ep.13 20's KOREA (Part.1),,영상,영상,,방송,영어/한국어,,2019-11-28 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-11-28 00:00:00,,
589,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.19 Explored Enough Destinations Near Seoul?,See What I See 2,2020-12-04 00:00:00,1,미부착,제4유형,무,,Ep.19 Explored Enough Destinations Near Seoul?,,영상,영상,,방송,영어/한국어,,2020-12-04 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2090-12-04 00:00:00,,
590,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.18 Gone on Woodsy Picnic in Korea?,See What I See 2,2020-11-27 00:00:00,1,미부착,제4유형,무,,Ep.18 Gone on Woodsy Picnic in Korea?,,영상,영상,,방송,영어/한국어,,2020-11-27 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2090-11-27 00:00:00,,
591,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.17 Have You Soaked Up Gyeongju in Crisp Fall Breeze?,See What I See 2,2020-11-20 00:00:00,1,미부착,제4유형,무,,Ep.17 Have You Soaked Up Gyeongju in Crisp Fall Breeze?,,영상,영상,,방송,영어/한국어,,2020-11-20 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2090-11-20 00:00:00,,
592,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.16 Done Enough of Chilling Tours in Korea?,See What I See 2,2020-11-13 00:00:00,1,미부착,제4유형,무,,Ep.16 Done Enough of Chilling Tours in Korea?,,영상,영상,,방송,영어/한국어,,2020-11-13 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2090-11-13 00:00:00,,
593,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.15 Done Enough to Hit Epic Photo Spots?,See What I See 2,2020-11-06 00:00:00,1,미부착,제4유형,무,,Ep.15 Done Enough to Hit Epic Photo Spots?,,영상,영상,,방송,영어/한국어,,2020-11-06 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2090-11-06 00:00:00,,
594,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.14 Done Enough to Experience Thrills in Korea?,See What I See 2,2020-10-30 00:00:00,1,미부착,제4유형,무,,Ep.14 Done Enough to Experience Thrills in Korea?,,영상,영상,,방송,영어/한국어,,2020-10-30 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2090-10-30 00:00:00,,
595,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.13 Have You Fully Enjoyed Road Trips on Korea’s National Road #7?,See What I See 2,2020-10-23 00:00:00,1,미부착,제4유형,무,,Ep.13 Have You Fully Enjoyed Road Trips on Korea’s National Road #7?,,영상,영상,,방송,영어/한국어,,2020-10-23 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2090-10-23 00:00:00,,
